Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Năm,Current_Ratio,Quick_Ratio,Cash_Ratio,Debt_Equity,Net_Leverage,Asset_Turnover,Fixed_Asset_Turnover,ROA,ROE,ROS,ln_Total_Assets,ln_Revenue,Efficiency,Leverage,Liquidity,Profitability
DTT,Kỹ nghệ Đô Thành,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",2024,2.1046627441875234,1.3249534569914532,0.7948919922798056,0.3510728431901174,1.5905622276266524,1.086958933286343,2.460527045823081,0.0639686571407654,0.0864263154782277,0.0588510340012209,5.2072709736618,5.290216566104744,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
DVP,ĐT và PT Cảng Đình Vũ,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2020,9.19511003871739,9.094224610001824,0.1619158452175846,0.0879028901618693,0.5110019120198424,0.3711571984068882,2.691855695334249,0.1702417861204301,0.1852065311467347,0.4586783897797377,7.242178799960023,6.252261153689775,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
DVP,ĐT và PT Cảng Đình Vũ,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2021,9.254221509884758,9.1433615561246,0.2594829641089343,0.0920944705245177,0.4355914358445253,0.4058811600808333,3.697957036538313,0.1848257667492297,0.201847197877288,0.4553691694199867,7.31348357456144,6.4127638210309605,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
DVP,ĐT và PT Cảng Đình Vũ,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2022,10.58766850978514,10.454206922174286,0.3259294516488914,0.0831518711366963,0.3496000564805324,0.3905168918343709,5.023602255516037,0.1891953283300096,0.2049272738909715,0.4844741220829255,7.312432733985021,6.37318943083324,Asset_Turnover,Debt_Equity,Quick_Ratio,ROA
DVP,ĐT và PT Cảng Đình Vũ,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2023,4.800291761424257,4.718150766825444,0.0563068102565731,0.1887795737688667,0.932428400590853,0.3357501864623512,2.2987206005613645,0.2021542725488253,0.2403168699561478,0.6020972755930056,7.400483733856991,6.310303836340343,Asset_Turnover,Net_Leverage,Quick_Ratio,ROA
DVP,ĐT và PT Cảng Đình Vũ,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2024,8.59949955329629,8.49892280673294,0.1816195901418229,0.1008851326565087,0.456285507611719,0.4235988892706334,3.181951845519603,0.205121526243508,0.2258152386292898,0.4842352787956857,7.40254260038135,6.54440360314588,Asset_Turnover,Debt_Equity,Quick_Ratio,ROE
DXV,Vật liệu Xây dựng Đà Nẵng,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2020,5.468172178845284,3.681824321418639,0.3322536783591753,0.1978120740590181,4.030452072600816,1.4076270134311193,15.52344972585151,0.0008093297944744,0.0009694249997172,0.0005749604026863,4.890062821691078,5.2297878131162685,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
DXV,Vật liệu Xây dựng Đà Nẵng,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2021,6.25141158163648,4.668276903262625,0.5216180989561808,0.1716706203768372,12.937835882157122,1.4960765486137984,19.048114957821607,0.0030332443470751,0.0035539632858921,0.0020274660075954,4.871697571835359,5.272000330250093,Asset_Turnover,Debt_Equity,Current_Ratio,ROA
DXV,Vật liệu Xây dựng Đà Nẵng,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2022,4.823455931886608,3.7004860614642,0.3053286059032399,0.2386550647622329,11.38630764469259,1.6264820114889975,24.85299645213157,0.0014222041742257,0.0017616204035306,0.0008744051051162,4.928629185186916,5.412257406015889,Asset_Turnover,Debt_Equity,Quick_Ratio,ROA
DXV,Vật liệu Xây dựng Đà Nẵng,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2023,4.274733195810447,2.974072214855336,0.3650401483774111,0.2790680633975027,-2.5887254201036534,1.2948201069617136,20.98592433669124,-0.0635931119365229,-0.081339918530069,-0.0491134726705347,4.882875133633649,5.1395206037028025,Asset_Turnover,Net_Leverage,Quick_Ratio,ROA
DXV,Vật liệu Xây dựng Đà Nẵng,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,2024,4.15805200836658,3.1971745149278363,0.5076007417623101,0.2864371440527701,-3.0980816229023302,1.4271969324727232,21.11656928646753,-0.0456387633755795,-0.0587114004149807,-0.0319779018138071,4.831966111846627,5.1852897178785575,Asset_Turnover,Debt_Equity,Quick_Ratio,ROE
EVE,Everpia,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2020,7.098730064030286,4.847614018428334,0.3357583162899344,0.4328011286127443,6.066386491271419,0.6321783431962811,4.148772012503904,0.0310834462773538,0.0445363969073661,0.0491687932873444,7.210842886040803,6.752688760724696,Asset_Turnover,Debt_Equity,Current_Ratio,ROE
EVE,Everpia,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2021,3.551041430915986,2.246906940349537,0.1918263630746579,0.3160744822218536,4.001932918015152,0.6825235409459208,4.568393193719127,0.047070721226736,0.0619485750662859,0.0689657109284464,7.146570184832624,6.764978192023151,Asset_Turnover,Debt_Equity,Current_Ratio,ROE
EVE,Everpia,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,2022,3.381736203839864,2.1922192514352057,0.1755707208891673,0.4172377718044887,3.846011918790704,0.7010721218112403,6.170331037128722,0.0630395499811988,0.0893420313509118,0.08991878013682,7.284611958055316,6.929759909684396,Asset_Turnover,Debt_Equity,Current_Ratio,ROE
